x1,x2,target
0.9138935021307115,0.8997776435772993,-1.0
1.320221840508691,-0.3797207367693468,1.0
0.8057410799957005,-0.5942100387150128,1.0
0.8509235441226254,0.01873289599358388,-1.0
-0.9747617803539832,0.28589731594061035,-1.0
-0.1002938293214344,0.2631607072780835,1.0
0.9294408609319227,0.510501086051409,-1.0
-0.26856284027007526,0.8201756401493102,-1.0
0.5437529818705784,0.7353168079381849,-1.0
-0.006882419251381139,-0.05729834470090978,1.0
1.3152833433673936,-0.4726694644047293,1.0
0.7027639793118855,0.7713557877896455,-1.0
0.010977521516102179,0.9517155019414666,-1.0
-0.18778046506830134,0.5354061513642061,1.0
0.22177717534009506,0.8984078332985127,-1.0
-0.24162003688865769,0.9587006619709565,-1.0
2.114874218238837,0.30344014645399797,1.0
0.5935367019052071,0.7103513081973285,-1.0
0.8134402449303999,0.23615568587213231,-1.0
1.5588792339825723,-0.3652083237490485,1.0
-0.7178106802880309,0.4607529815398107,-1.0
-0.05587542800845066,1.0682323322296061,-1.0
1.8254755933463138,-0.15165544084077193,1.0
0.25246126962306964,0.20726922098931327,1.0
-0.7787213177248002,0.581112056100104,-1.0
0.9518568797081768,0.579718941291178,-1.0
1.0254911838894019,0.30704305997789333,-1.0
-0.0777896310973548,0.2798263223662377,1.0
1.9201908945495356,0.026933270558738565,1.0
-0.18178612272914665,1.0545634064521465,-1.0
1.014790074881204,0.30846184336895555,-1.0
0.9819774462348015,0.805909511143029,-1.0
1.9323729630820639,0.23509665537503416,1.0
1.6389841814995925,0.1688425022698443,1.0
1.0940874517992354,-0.5657372631240506,1.0
1.0175387165239709,-0.5908279310153385,1.0
-0.27737569007655566,0.936509210346196,-1.0
0.1558144094221151,-0.11596826796887649,1.0
-0.6045716254290727,0.9658622691586343,-1.0
1.9992377663121057,0.267035853284322,1.0
-0.25650909655297416,0.9798777591440309,-1.0
0.8232262737121827,0.3870010647710802,-1.0
0.48899775520565775,-0.6029398680848808,1.0
-0.7206760376387099,0.3749399739908795,-1.0
0.4180415168259777,-0.3301697602783821,1.0
0.09741023690112727,0.30055896376949365,1.0
1.394697346830725,-0.5099564438461722,1.0
-0.6682622369445822,1.1383277973304766,-1.0
0.11040983057525104,0.9745489019332952,-1.0
1.291635119764388,-0.5261915974968283,1.0
2.0043983976673743,0.3211493074927253,1.0
1.8214223158292877,0.16787994505100773,1.0
1.9750060500233442,0.16454482246277596,1.0
-0.8600307991497511,0.049118354015948995,-1.0
1.986164330743604,-0.21174674154698575,1.0
0.32028482164050165,0.7689612724971596,-1.0
0.23102965209589343,0.9915430513044021,-1.0
0.2307295998147695,1.0505707433796492,-1.0
-0.6647721960042298,0.7408806149828275,-1.0
0.48097824252111643,-0.30431488898207537,1.0
-0.06286025527482128,0.748809381814754,-1.0
1.0425629319538656,-0.6441462233393389,1.0
0.4539515972476992,-0.35318122641863164,1.0
-0.7098132693722103,0.5110748038186733,-1.0
2.183139049567548,0.20043265472688265,1.0
0.4554503149016259,0.9754677027430567,-1.0
-0.9941630327913775,0.3012620036714996,-1.0
1.3907712730601243,-0.5479239290897934,1.0
0.4709447282924725,-0.19215967784229646,1.0
0.16557815860407854,-0.08100387000954873,1.0
2.021739824082859,-0.12019863721746975,1.0
0.7405063187760721,0.3467503907508259,-1.0
0.5151493940044023,1.061140474239346,-1.0
-0.6178450150516364,0.9467726888779633,-1.0
-1.0190006098802837,0.15184399932425882,-1.0
1.9113854367882304,0.26660997439247214,1.0
0.5048577299317584,0.8608390045327764,-1.0
-0.5008666510573306,0.9109590346784161,-1.0
1.36907371292446,-0.41957063795053734,1.0
1.6764225971582718,-0.2747122375158938,1.0
1.7259459185730737,0.16314857392537202,1.0
-1.1455483489821372,0.14612549445955997,-1.0
0.5036347409755865,0.39177890371248963,-1.0
0.5923878604749999,0.9093777475401872,-1.0
-0.9428508021129758,0.02713600836361121,-1.0
2.003115755834078,0.08487956100736693,1.0
0.8389257794422917,1.0332214904795198,-1.0
0.30160173267229273,-0.3900950279291659,1.0
-0.9552748573390695,0.32602253242632273,-1.0
-0.13337651762761865,0.7411052453654069,-1.0
0.6895725814578718,-0.19410956280025485,1.0
0.9030332860242626,-0.43738610036620135,1.0
0.5376947786923877,-0.29938147857354314,1.0
-0.4561322361583081,1.04225096120319,-1.0
2.1517881501205314,0.4336542908539502,1.0
0.49573375818487714,0.28571510201933464,1.0
0.9196505103252477,0.19294269339176454,-1.0
0.36517795033315104,-0.35134948761268264,1.0
0.669790138182811,0.5833347442404762,-1.0
1.6160587016634131,-0.3447754535491932,1.0
-0.7004795681988059,0.5958435960799675,-1.0
-0.18324068860820591,1.0656945244597398,-1.0
0.9737550576161748,-0.1856981020717196,1.0
0.6769689507436369,0.5902897046748973,-1.0
-0.5423236700159861,0.47140585791537326,-1.0
1.6716131539205832,-0.07377590209111987,1.0
0.6162025066175366,0.3964702412913019,-1.0
1.1420775278366186,-0.353655902835608,1.0
0.7550288962942702,-0.41593881126131765,1.0
0.10562940452220347,0.3746700713942004,1.0
-0.11747338702339306,1.2167672437713242,-1.0
0.26755407971255446,0.8299809771723692,-1.0
0.8576966712320141,0.5251868625605183,-1.0
-0.9140592369212582,0.3936623281464943,-1.0
0.6647636248618267,-0.4599247174515698,1.0
-0.48442294416778614,1.0052684946513009,-1.0
0.42781923100445474,0.5940757853388983,-1.0
-0.6423594937285546,0.7510276063810379,-1.0
-0.27694112861434644,0.8603233575940792,-1.0
1.0678339065345948,-0.3590837357091112,1.0
-0.7643453563761567,0.37841128750396513,-1.0
0.8268193965867274,-0.3455035174825428,1.0
-0.08453768620748056,0.6097122544578206,1.0
-1.2207521378352104,0.20141074913085916,-1.0
1.9959594314734792,0.07541042351041158,1.0
2.1157765789862713,0.2567618533367634,1.0
1.6985063122659452,-0.34858113576383426,1.0
-0.03616692614990037,0.8417038901569018,-1.0
0.25148812572445906,0.22649040540154672,1.0
0.4686289652288528,0.7607104324145177,-1.0
0.9727572992139085,0.2770544167232115,-1.0
-0.8815501860216562,0.08450271304825926,-1.0
1.771771992508929,0.47487404771754116,1.0
0.20109357627048752,0.10344463842600561,1.0
0.14732530286640821,1.1902995248818957,-1.0
1.4753444172275703,-0.4420074969156992,1.0
-0.03241694909071535,0.8970102637465098,-1.0
0.5328986398584358,1.0007846992401093,-1.0
0.15489319500667342,0.8315161065903083,-1.0
-0.4987118223137589,1.1336142227435095,-1.0
0.15599429052462077,0.06866052851735203,1.0
1.583693266621983,-0.06727846546365163,1.0
-1.1195169632955648,0.3226228040140929,-1.0
-0.38364647080684755,0.9344247126412385,-1.0
0.3353217988002334,-0.19060935075949806,1.0
-0.26626345331672974,0.9738056259692155,-1.0
-0.5608340612145649,0.7677394219382888,-1.0
0.5286600799541782,-0.4992107489516333,1.0
-0.7190739640899083,0.5539979026366006,-1.0
0.8886547653598611,0.9062954678327166,-1.0
2.0074813882639564,0.23010277434685572,1.0
-0.896783511057789,0.31275631555356836,-1.0
0.4804355373246347,0.9155108855918177,-1.0
-0.9947819238171647,0.4565757640545155,-1.0
-0.7010557176557289,1.0080371486756134,-1.0
1.09143911969474,0.6463680026900737,-1.0
0.7762371442533067,0.45839717331386953,-1.0
1.061700769276284,0.8262275909847945,-1.0
-0.6855058311526425,0.32079448715688985,-1.0
0.3329386697414823,-0.311999222072602,1.0
0.8707450092547308,0.5312642979957017,-1.0
0.4358323362334747,0.928276546854478,-1.0
-1.2756812818856988,0.5164557075017415,-1.0
1.7412182906760532,-0.3131000460049583,1.0
-0.8222651147943143,0.1589846585259196,-1.0
-0.3669759130047724,0.9758832755061402,-1.0
-0.5110743132816232,0.8968568553004329,-1.0
1.9589251013540534,0.48571791795178876,1.0
1.8217923853655222,-0.13712409028460074,1.0
1.8032787021716992,0.12594606004471254,1.0
0.09058680300332932,0.043982288907619516,1.0
1.5568703953344434,-0.420412560411069,1.0
0.4252909622607057,0.8804850532875503,-1.0
0.19457189638071146,1.2441845109645495,-1.0
-0.19947211480115223,0.9982010427102026,-1.0
1.819319549240715,0.3120929933633269,1.0
1.349642772801508,-0.41573832210110256,1.0
0.9324910183320481,0.6674708431487515,-1.0
-0.10915063478060864,0.5717026684578682,1.0
-0.8098103262781206,0.4993186147200741,-1.0
0.2147554590825329,0.8293689293590734,-1.0
0.7165314426306182,0.9050823692379889,-1.0
0.3534443367691397,-0.3634342027704007,1.0
-0.8653951165581127,0.25833302047944146,-1.0
0.6654126806356357,-0.34937434545397505,1.0
1.725705327831224,-0.22759848219797668,1.0
-0.032223329554425834,0.18328655758945306,1.0
0.43780774056305843,0.9725902003000115,-1.0
-0.05649076730022723,0.7684719509431155,-1.0
-1.0721746754826953,0.5629161946950614,-1.0
0.6394807658442958,-0.4035099889316053,1.0
0.7336477301816804,0.31084368402243767,-1.0
0.9229201008655561,-0.026143621744629128,-1.0
1.2046209247413577,0.15750272647815397,-1.0
0.9607390374816299,-0.5177009205821195,1.0
-0.9877069615448651,0.6046009962799268,-1.0
0.09097225336708403,-0.13837448776448838,1.0
0.36438934567062786,0.29267080990766525,1.0
0.9915123893327993,0.16495964935129648,-1.0
0.4046542797154452,0.7951088997677387,-1.0
0.7043074973408623,0.8839604227647241,-1.0
1.2388687437930734,-0.6655611974073828,1.0
1.627338780271064,-0.2728445601851095,1.0
-0.7636867453413796,0.6551665338975234,-1.0
0.22377832787644386,0.0041624104407346485,1.0
1.853650031506966,-0.1591782431381888,1.0
1.5921535865420118,-0.7488925156132036,1.0
-0.1826326440877032,0.23780157805383484,1.0
0.38854963818548516,0.7675253509032196,-1.0
1.601426074690556,-0.6725545925423158,1.0
1.4806882513041415,-0.429215568176293,1.0
2.0618334871126827,-0.27051214483928404,1.0
-0.5575842106212419,0.8922431324645372,-1.0
1.2756620784183685,-0.3127487963476505,1.0
-0.5811922814124696,0.8579940213269454,-1.0
0.11596120568360062,0.19660422590731416,1.0
0.2589714339852013,0.017960822402467408,1.0
0.41477061059965,0.798676489559824,-1.0
-0.2764095973536297,1.1710910653082105,-1.0
0.5576139598303909,0.8515576434011276,-1.0
0.3162778643729914,-0.01051373450819923,1.0
0.9891314597385613,-0.6665207283637548,1.0
-0.44603543825860836,0.8169602640412443,-1.0
-0.17022616373600763,0.14739283031093425,1.0
-0.6968116035337705,0.6387595839419111,-1.0
0.8310033147843925,0.255400520924689,-1.0
-0.0674611820206871,0.06445129924742328,1.0
-1.1943897979347833,0.5145625035332213,-1.0
0.10916497268484232,-0.05627598884586751,1.0
0.8453674222535761,-0.6310426224554827,1.0
0.03837921804665806,1.0843694242453792,-1.0
-0.42283174766819615,0.7681692858935077,-1.0
0.862309280054883,0.3338348726354131,-1.0
0.9291516475307823,0.5728803692049451,-1.0
0.7206536750580393,-0.2904791950614347,1.0
-0.03932474254808305,0.014818435466373077,1.0
-0.15799043129019677,0.6358694701115177,1.0
1.823212602754386,-0.27851263690568123,1.0
0.5217796398780287,0.9156114776970384,-1.0
-0.7889511314153218,0.5452498710474012,-1.0
0.8115563637079076,-0.4057517315406362,1.0
-0.3915448862269488,0.5434500430413384,-1.0
1.2443922516367956,-0.43221237444666,1.0
1.937738246207754,0.22705489745600715,1.0
0.3620589357504645,0.8736490064920481,-1.0
0.5771552181170847,-0.35806295291432444,1.0
1.0382895253553048,-0.5404377882925511,1.0
-0.3446642344987313,0.43768174496579065,-1.0
0.8087757056465771,-0.46498377745562086,1.0
1.580752531609411,-0.23993005121316985,1.0
-0.8965511165659937,0.5549775246437194,-1.0
-0.024798328541578762,0.006282912244584105,1.0
-0.9683887930355134,0.16516029466705262,-1.0
0.5730729362862443,-0.43245989828076264,1.0
1.89035856579492,-0.3726381439979186,1.0
1.1638977736343066,0.27210869339474075,-1.0
-0.6424521811343971,0.15402681292154363,-1.0
0.3370119818205346,0.4363560098084167,-1.0
-0.39598275833539176,0.7924970964859239,-1.0
1.3376529121899916,0.3032042080146993,-1.0
0.6737267507839152,-0.48215768425668815,1.0
0.9866690732684625,-0.5249427715445892,1.0
0.15729961028119802,0.8620757093085679,-1.0
1.4616631256836448,-0.22788505397238845,1.0
1.340305945078792,-0.47822416153737723,1.0
2.1870030540700918,0.03857228526606832,1.0
-0.7373746973929884,0.6701997850706537,-1.0
-0.23191303711606748,1.0417670002336685,-1.0
0.5021895892118015,0.05297957656868929,1.0
-0.5841539576201261,0.8793388563427704,-1.0
0.8317109507890768,0.6242980996433409,-1.0
-0.772803954400771,0.3000244014191343,-1.0
0.6621356077986963,-0.20287472694757352,1.0
-0.09712912131983463,0.5056364019384227,1.0
1.9160464630257625,0.2210245959029514,1.0
-0.6620206391470483,0.39189573132818356,-1.0
0.6091367300110273,-0.2565550568908303,1.0
-0.4151824716348274,0.9404648329768946,-1.0
-0.40754518017908453,0.7191771710663487,-1.0
1.966492269106524,-0.1862939385591298,1.0
0.894826030881192,0.3913810302463946,-1.0
0.9822770539438549,-0.14540017746411757,-1.0
0.5553491240492884,0.7716153388752989,-1.0
0.3613877900773323,0.9222111916153135,-1.0
-0.29441925635219607,0.996613511816882,-1.0
2.202162149025782,0.30493352749473596,1.0
0.8827215121748182,-0.5385618772884473,1.0
0.23808420925827994,1.1587375140398364,-1.0
0.6998921515365721,-0.4633368667434859,1.0
1.800818440042054,-0.3885326530984636,1.0
-0.5779768403693996,1.054711043030966,-1.0
0.5056790872475916,0.3908053941297137,1.0
0.12298287161506362,0.9888415141358359,-1.0
0.8428997528805531,0.33133839083796895,-1.0
0.18638679806447947,-0.13200057102139862,1.0
-0.5904433528581702,1.0179020055985917,-1.0
-1.0283523970545605,0.8883822949249651,-1.0
-1.0970348518327389,0.33713511182980427,-1.0
1.903981583315453,0.25950539792837285,1.0
0.9927765191725555,0.3207967024834888,-1.0
1.5392668940791168,0.04183143211441448,1.0
0.46426437876925375,-0.6191509511866518,1.0
1.5771651686130765,-0.2752108474140159,1.0
0.5081880739766287,-0.43363858636050356,1.0
-0.9128987399602759,0.5072840508169227,-1.0
1.841324316718831,-0.10353366644198883,1.0
0.27122174775117314,-0.5339075311346647,1.0
0.27700847515155713,0.05926489562430298,1.0
1.9979768242157514,0.46893470208289195,1.0
-0.7146129643155019,0.6052094312534476,-1.0
1.329032653092246,-0.2500902265769792,1.0
1.8545167149576867,-0.4227998170868324,1.0
1.22158056493069,-0.3884053710625621,1.0
0.7764785370709989,0.28729838416157255,-1.0
0.9295965007681817,0.16522496200098027,-1.0
0.026626782235144676,0.19987927476951373,1.0
-0.38030303889505795,0.9912807462421405,-1.0
0.5019826257530247,-0.4125739955607126,1.0
1.1196905761583693,0.29887847931418365,-1.0
0.2563907143341078,-0.059223336735754535,1.0
